,id,denial_constraint,succinctness,coverage,deegre of approximation,interestingness
25,46,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""ProviderNumber"" ""LESS_EQUAL"" t1.""ProviderNumber"") ^ (t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.3861111111111111,0.0,0.4998861111111111
26,48,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"") ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner""))']",0.5714285714285714,0.2888888888888889,0.0,0.5711460317460317
27,52,"['¬((t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"" ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5714285714285714,0.4962962962962963,0.0,0.5713534391534392
28,54,"['¬((t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"") ^ (t0.""MeasureCode"" ""UNEQUAL"" t1.""MeasureCode""))']",0.6666666666666666,1.0,0.0,0.6669999999999999
29,56,"['¬((t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType""))']",0.5714285714285714,0.6592592592592593,0.0,0.5715164021164021
30,58,"['¬((t0.""CountyName"" ""EQUAL"" t1.""CountyName"" ^ (t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"") ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber""))']",0.5714285714285714,0.45925925925925926,0.0,0.5713164021164021
31,60,"['¬((t0.""ZIPCode"" ""LESS_EQUAL"" t1.""ZIPCode"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType"") ^ (t0.""City"" ""UNEQUAL"" t1.""City""))']",0.4444444444444444,0.7777777777777778,0.0,0.4447777777777777
32,62,"['¬((t0.""State"" ""UNEQUAL"" t1.""State"") ^ (t0.""PhoneNumber"" ""EQUAL"" t1.""PhoneNumber""))']",0.6666666666666666,0.9111111111111111,0.0,0.666911111111111
33,65,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.6666666666666666,0.6888888888888888,0.0,0.6666888888888888
34,78,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""City"" ""UNEQUAL"" t1.""City"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
35,79,"['¬((t0.""City"" ""EQUAL"" t1.""City"" ^ (t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.6666666666666666,0.3481481481481481,0.0,0.666348148148148
36,80,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""PhoneNumber"" ""EQUAL"" t1.""PhoneNumber"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner""))']",0.6666666666666666,0.3777777777777778,0.0,0.6663777777777777
37,82,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType""))']",0.5,0.5055555555555555,0.0,0.5000055555555556
38,85,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"") ^ (t0.""CountyName"" ""EQUAL"" t1.""CountyName"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner""))']",0.5,0.38333333333333336,0.0,0.49988333333333335
39,88,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""State"" ""EQUAL"" t1.""State"") ^ (t0.""StateAvg"" ""UNEQUAL"" t1.""StateAvg""))']",0.5714285714285714,0.725925925925926,0.0,0.5715830687830687
40,89,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
41,92,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""CountyName"" ""UNEQUAL"" t1.""CountyName""))']",0.5,0.5055555555555555,0.0,0.5000055555555556
42,94,"['¬((t0.""State"" ""UNEQUAL"" t1.""State"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ProviderNumber"" ""LESS_EQUAL"" t1.""ProviderNumber"") ^ (t0.""City"" ""EQUAL"" t1.""City""))']",0.4444444444444444,0.5861111111111111,0.0,0.44458611111111107
43,100,"['¬((t0.""CountyName"" ""EQUAL"" t1.""CountyName"" ^ (t0.""PhoneNumber"" ""UNEQUAL"" t1.""PhoneNumber"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
44,102,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"") ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.35555555555555557,0.0,0.49985555555555555
45,106,"['¬((t0.""ZIPCode"" ""LESS_EQUAL"" t1.""ZIPCode"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType"") ^ (t0.""CountyName"" ""UNEQUAL"" t1.""CountyName""))']",0.4444444444444444,0.7777777777777778,0.0,0.4447777777777777
46,107,"['¬((t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"" ^ (t0.""CountyName"" ""UNEQUAL"" t1.""CountyName"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
47,108,"['¬((t0.""ProviderNumber"" ""UNEQUAL"" t1.""ProviderNumber"" ^ (t0.""CountyName"" ""EQUAL"" t1.""CountyName"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
48,110,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber""))']",0.5714285714285714,0.45925925925925926,0.0,0.5713164021164021
49,111,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""CountyName"" ""UNEQUAL"" t1.""CountyName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
50,113,"['¬((t0.""ProviderNumber"" ""UNEQUAL"" t1.""ProviderNumber"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.5333333333333332,0.0,0.5000333333333333
51,115,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""PhoneNumber"" ""EQUAL"" t1.""PhoneNumber"") ^ (t0.""StateAvg"" ""UNEQUAL"" t1.""StateAvg""))']",0.5714285714285714,0.6666666666666667,0.0,0.5715238095238095
52,117,"['¬((t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber""))']",0.5714285714285714,0.6666666666666667,0.0,0.5715238095238095
53,123,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"") ^ (t0.""CountyName"" ""EQUAL"" t1.""CountyName"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner""))']",0.5,0.38333333333333336,0.0,0.49988333333333335
54,125,"['¬((t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""PhoneNumber"" ""LESS_EQUAL"" t1.""PhoneNumber""))']",0.5,0.6185185185185185,0.0,0.5001185185185185
55,127,"['¬((t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"" ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""StateAvg"" ""UNEQUAL"" t1.""StateAvg""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
56,132,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.6666666666666666,0.3481481481481481,0.0,0.666348148148148
57,133,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""CountyName"" ""EQUAL"" t1.""CountyName"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"") ^ (t0.""StateAvg"" ""UNEQUAL"" t1.""StateAvg""))']",0.5,0.5333333333333332,0.0,0.5000333333333333
58,135,"['¬((t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
59,136,"['¬((t0.""ProviderNumber"" ""UNEQUAL"" t1.""ProviderNumber"" ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
60,138,"['¬((t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""City"" ""UNEQUAL"" t1.""City"") ^ (t0.""PhoneNumber"" ""LESS_EQUAL"" t1.""PhoneNumber""))']",0.4444444444444444,0.6472222222222221,0.0,0.4446472222222222
61,140,"['¬((t0.""ProviderNumber"" ""LESS_EQUAL"" t1.""ProviderNumber"" ^ (t0.""ZIPCode"" ""LESS_EQUAL"" t1.""ZIPCode"") ^ (t0.""PhoneNumber"" ""UNEQUAL"" t1.""PhoneNumber"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.4444444444444444,0.7527777777777778,0.0,0.4447527777777777
62,141,"['¬((t0.""ProviderNumber"" ""UNEQUAL"" t1.""ProviderNumber"" ^ (t0.""ZIPCode"" ""LESS_EQUAL"" t1.""ZIPCode"") ^ (t0.""PhoneNumber"" ""LESS_EQUAL"" t1.""PhoneNumber"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.4444444444444444,0.7527777777777779,0.0,0.4447527777777777
63,146,"['¬((t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"" ^ (t0.""City"" ""UNEQUAL"" t1.""City"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6592592592592592,0.0,0.5715164021164021
64,147,"['¬((t0.""ProviderNumber"" ""UNEQUAL"" t1.""ProviderNumber"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
65,150,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.6666666666666666,0.3481481481481481,0.0,0.666348148148148
66,151,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""EmergencyService"" ""EQUAL"" t1.""EmergencyService""))']",0.5,0.5111111111111111,0.0,0.5000111111111111
67,152,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.6666666666666666,0.34074074074074073,0.0,0.6663407407407407
68,153,"['¬((t0.""ProviderNumber"" ""LESS_EQUAL"" t1.""ProviderNumber"" ^ (t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"") ^ (t0.""PhoneNumber"" ""GREATER_EQUAL"" t1.""PhoneNumber"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.4,0.7444444444444445,0.0,0.40034444444444445
69,154,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"") ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""City"" ""EQUAL"" t1.""City""))']",0.5,0.35555555555555557,0.0,0.49985555555555555
70,156,"['¬((t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"" ^ (t0.""City"" ""UNEQUAL"" t1.""City"") ^ (t0.""Condition"" ""EQUAL"" t1.""Condition""))']",0.5714285714285714,0.725925925925926,0.0,0.5715830687830687
71,157,"['¬((t0.""State"" ""UNEQUAL"" t1.""State"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService""))']",0.5714285714285714,0.7333333333333334,0.0,0.5715904761904762
72,160,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""PhoneNumber"" ""LESS"" t1.""PhoneNumber"") ^ (t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.3861111111111111,0.0,0.4998861111111111
73,161,"['¬((t0.""MeasureName"" ""EQUAL"" t1.""MeasureName"" ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.6666666666666666,0.3851851851851852,0.0,0.6663851851851851
74,162,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"") ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner""))']",0.5,0.38333333333333336,0.0,0.49988333333333335
75,163,"['¬((t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""Condition"" ""EQUAL"" t1.""Condition""))']",0.5714285714285714,0.725925925925926,0.0,0.5715830687830687
76,165,"['¬((t0.""Sample"" ""EQUAL"" t1.""Sample"" ^ (t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType""))']",0.5,0.5,0.0,0.5
77,166,"['¬((t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode"") ^ (t0.""EmergencyService"" ""EQUAL"" t1.""EmergencyService""))']",0.5,0.5111111111111111,0.0,0.5000111111111111
78,172,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.35000000000000003,0.0,0.49985
79,176,"['¬((t0.""ZIPCode"" ""UNEQUAL"" t1.""ZIPCode"" ^ (t0.""City"" ""EQUAL"" t1.""City"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.6666666666666667,0.0,0.5715238095238095
80,177,"['¬((t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"" ^ (t0.""HospitalOwner"" ""EQUAL"" t1.""HospitalOwner"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.6666666666666666,0.3851851851851852,0.0,0.6663851851851851
81,179,"['¬((t0.""EmergencyService"" ""UNEQUAL"" t1.""EmergencyService"" ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"") ^ (t0.""Condition"" ""EQUAL"" t1.""Condition""))']",0.5714285714285714,0.5185185185185185,0.0,0.5713756613756613
82,180,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""ZIPCode"" ""GREATER"" t1.""ZIPCode"") ^ (t0.""HospitalName"" ""EQUAL"" t1.""HospitalName""))']",0.5714285714285714,0.5037037037037038,0.0,0.5713608465608465
83,181,"['¬((t0.""State"" ""UNEQUAL"" t1.""State"" ^ (t0.""HospitalType"" ""UNEQUAL"" t1.""HospitalType"") ^ (t0.""City"" ""EQUAL"" t1.""City""))']",0.5714285714285714,0.7407407407407408,0.0,0.5715978835978835
84,182,"['¬((t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber"" ^ (t0.""HospitalType"" ""EQUAL"" t1.""HospitalType"") ^ (t0.""City"" ""UNEQUAL"" t1.""City"") ^ (t0.""PhoneNumber"" ""LESS_EQUAL"" t1.""PhoneNumber""))']",0.4444444444444444,0.775,0.0,0.444775
85,183,"['¬((t0.""HospitalOwner"" ""UNEQUAL"" t1.""HospitalOwner"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ProviderNumber"" ""EQUAL"" t1.""ProviderNumber""))']",0.5714285714285714,0.6296296296296295,0.0,0.5714867724867725
86,184,"['¬((t0.""MeasureCode"" ""EQUAL"" t1.""MeasureCode"" ^ (t0.""Sample"" ""EQUAL"" t1.""Sample"") ^ (t0.""ProviderNumber"" ""LESS_EQUAL"" t1.""ProviderNumber"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.5,0.3861111111111111,0.0,0.4998861111111111
87,185,"['¬((t0.""State"" ""UNEQUAL"" t1.""State"") ^ (t0.""ZIPCode"" ""EQUAL"" t1.""ZIPCode""))']",0.6666666666666666,0.9222222222222223,0.0,0.6669222222222222
88,186,"['¬((t0.""City"" ""EQUAL"" t1.""City"" ^ (t0.""StateAvg"" ""EQUAL"" t1.""StateAvg"") ^ (t0.""CountyName"" ""UNEQUAL"" t1.""CountyName""))']",0.5714285714285714,0.674074074074074,0.0,0.5715312169312169
